Customer Code,Business Name,Owner Name,Phone Number,Customer Type,Channel Type,Residential Type,Latitude,Longitude,Location,Created At
SS1254,FRANKLIN MEDICAL CENTER,null,null,Retailer,Pharmacy,Urban,null,null,null,2016-11-04 06:52:14
SS1255,FRED PHARMACY,Fred,233244202974,Retailer,\N,\N,5.5877624,-0.2650851,Odorkor,2016-11-04 06:52:14
SS1258,FREMAR MATERNITY,Fremar,233243827743,Retailer,Private Health Facility,Urban,null,null,Akweley,2016-11-04 06:52:14
SS1259,FRIENDLY CHEMICALS,Juliet,233244178675,Retailer,Chemical Shop,Urban,null,null,Dzodze,2016-11-04 06:52:14
SS1261,FUME HEALTH CENTRE,Suzzy,233242578867,Retailer,Private Health Facility,Urban,6.601329,0.4512686,Fume,2016-11-04 06:52:14
SS1262,FYNBA HOSPITAL,null,null,Retailer,Private Health Facility,Urban,null,null,null,2016-11-04 06:52:14
SS1263,GA WEST MUNICIPAL HOSPITAL,Susana,233208167334,Retailer,Public Health Facility,Urban,null,null,Amasaman,2016-11-04 06:52:14
SS1264,GA WEST MUNICIPAL HOSPITAL,Patience Amoah,233243009868,Retailer,Public Health Facility,Urban,null,null,Amasaman,2016-11-04 06:52:14
SS1265,GAEC HOSPITAL,Innocentia,233208152355,Retailer,Pharmacy,Urban,null,null,Atomic,2016-11-04 06:52:14
SS1266,GAEC HOSPITAL,Beatrice Adjei,233244386069,Retailer,Private Health Facility,Urban,null,null,Atomic,2016-11-04 06:52:14
SS1270,GGBEGBE ROYAL COMMUNITY CLINIC,null,null,Retailer,Private Health Facility,Urban,null,null,null,2016-11-04 06:52:14
SS1271,ESTHER'S MATERNITY HOME,null,12,Retailer,Private Health Facility,Urban,null,null,null,2016-11-04 06:52:14
SS1272,GHANA POST CLINIC,Adiministrator,233302667049,Retailer,\N,\N,5.5417997,-0.2081116,Accra,2016-11-04 06:52:14
SS1273,GIESABI MATERNITY,Dorothy,233244766341,Retailer,\N,\N,5.5894483,-0.1332652,Teshie,2016-11-04 06:52:14
SS1274,GIF-JOF MAT HOME,null,null,Retailer,Private Health Facility,Urban,null,null,null,2016-11-04 06:52:14
SS1275,GLADYS AZALEKOR,null,null,Retailer,Non-Traditional Outlet,Urban,null,null,null,2016-11-04 06:52:14
SS1276,GLEEFE CHPS COMPOUND,Little,233244593021,Retailer,Pharmacy,Urban,null,null,Chorkor,2016-11-04 06:52:14
SS1277,GOD WAY CHEMICALS,Gideon,233249924454,Retailer,\N,\N,6.1138345,1.1684476,Aflao,2016-11-04 06:52:14
SS1278,GODFREY MATERNITY HOME,Emelia,233246751426,Retailer,Private Health Facility,Urban,5.3344557,-0.7614509,Apam,2016-11-04 06:52:14
SS1280,JUKWA HEALTH CENTRE,null,233,Retailer,Private Health Facility,Urban,null,null,null,2016-11-04 06:52:14
SS1281,GOD'S GIFT MATERNITY,Gifty,233244848717,Retailer,Private Health Facility,Urban,null,null,Ekumfi,2016-11-04 06:52:14
SS1283,GOLDEN JUBILEE HEALTH CENTRE,sureya,233245540135,Retailer,\N,\N,5.2778933,-1.022565,Mankessim,2016-11-04 06:52:14
SS1284,GOLDFIELD POLYCLINIC,Judith Kamel,233243230736,Retailer,\N,\N,5.3199546,-1.9935054,Tarkwa,2016-11-04 06:52:14
SS1285,GOMOA NYANYAANO COMMUNITY HEALTH CLINIC,Cecilia,233249510094,Retailer,Public Health Facility,Urban,null,null,Gomoa Nyanyaano,2016-11-04 06:52:14
SS1286,GOMOA OBUASI HEALTH DIRECTORATE,Kofi,233509195777,Retailer,Private Health Facility,Urban,null,null,Swedru,2016-11-04 06:52:14
SS1287,GOVERNMENT HOSPITAL,null,null,Retailer,Public Health Facility,Urban,null,null,null,2016-11-04 06:52:14
SS1288,GPHA CLINIC TAKORADI,Regina,233201423512,Retailer,\N,\N,4.8884245,-1.7514586,Takoradi,2016-11-04 06:52:14
SS1290,GRACE CHEMICALS,Grace,233241821067,Retailer,Chemical Shop,Urban,null,null,Sowutom,2016-11-04 06:52:14
SS1291,GRACE MEMORIAL CLINIC,Dr,233246950490,Retailer,\N,\N,5.5493694,-0.253643,Shukura,2016-11-04 06:52:14
SS1292,GRACE OSUEBI,null,null,Retailer,Pharmacy,Urban,null,null,null,2016-11-04 06:52:14
SS1293,GREATER GRACE HOSPITAL,Rosemond Awuri,233208236891,Retailer,Private Health Facility,Urban,null,null,Abokobi,2016-11-04 06:52:14
SS1296,GREENHOUSE CLINIC,null,null,Retailer,Private Health Facility,Urban,null,null,null,2016-11-04 06:52:14
SS1297,GYETTERSON CHEMICALS SHOP,Gyetterson,233243376686,Retailer,Chemical Shop,Urban,null,null,Kasoa,2016-11-04 06:52:14
SS1298,HAJIA MATERNITY HOME,null,null,Retailer,Private Health Facility,Urban,null,null,null,2016-11-04 06:52:14
SS1299,HAJJ ABDULAI JARO MEMORIAL CLINIC,null,null,Retailer,Private Health Facility,Urban,null,null,null,2016-11-04 06:52:14
SS1300,JOMORO DISTRICT HEALTH,Charlotte,233207421692,Distributor,\N,\N,5.0544481,-2.8972272,Health Directorate,2016-11-04 06:52:14
SS1302,HANSON MEMORIAL MEDICAL CENTRE,Dr J K Hanson,233024532030,Retailer,Private Health Facility,Urban,null,null,Odorkor,2016-11-04 06:52:14
SS1303,HARMONY CHEMIST,Wofa,233243356322,Retailer,Chemical Shop,Urban,null,null,Dansoman,2016-11-04 06:52:14
SS1304,HARRIET SEKYI YORKE,null,null,Retailer,Pharmacy,Urban,null,null,null,2016-11-04 06:52:14
SS1305,HEALTH CONCEPT PHARMACY,Edem,233244781235,Retailer,Pharmacy,Urban,null,null,Santa,2016-11-04 06:52:14
SS1306,HEALTH CONSULT,Linda,0244 836742,Retailer,Private Health Facility,Urban,null,null,Teshie,2016-11-04 06:52:14
SS1307,HEALTH LIGHT PHARMACY,Mradomako,233209459227,Retailer,Pharmacy,Urban,null,null,Amasaman,2016-11-04 06:52:14
SS1308,HEALTHSTAR PHARMACY,Helen,233541890209,Retailer,\N,\N,6.4129186,0.7564276,Ada,2016-11-04 06:52:14
SS1309,HEALTHSTYLE PHARMACY,Ekua,233202907900,Retailer,\N,\N,5.5431389,-0.2471899,Laterbiokorshie,2016-11-04 06:52:14
SS1311,HO MUNICIPAL HOSPITAL,Dorothy Boateng,233509944014,Retailer,\N,\N,6.607109,0.4725387,Ho,2016-11-04 06:52:14
SS1312,HO POLYCLINIC,Favor Edzor,233208327031,Retailer,\N,\N,6.6025735,0.492275,Ho,2016-11-04 06:52:14
SS1313,VOLTA REGIONAL HOSPITAL,Charllote,233203149987,Retailer,\N,\N,6.6023413,0.4843399,Ho,2016-11-04 06:52:14
SS1314,HOHOE MUNICIPAL HOSPITAL,Mary Tsedzah,233208960933,Retailer,\N,\N,7.1557194,0.4757468,Hohoe,2016-11-04 06:52:14
SS1315,HOLY CHILD HEALTH CENTRE,null,null,Retailer,Private Health Facility,Urban,null,null,null,2016-11-04 06:52:14
SS1317,HOLY CROSS CLINIC & MATERNITY,Yvonne,233277869150,Retailer,Private Health Facility,Urban,null,null,Laterbiokoshie,2016-11-04 06:52:14
SS1318,HOLY DOVE HOSPITAL,Dr. Kissi,030 222 6214,Retailer,Private Health Facility,Urban,null,null,New Achimota,2016-11-04 06:52:14
SS1320,HOLY FAMILY MATERNITY HOME,Hilda Ahidzi,233243242699,Retailer,\N,\N,5.5254442,-0.4234311,Awutu Senya East,2016-11-04 06:52:14
SS1322,HOPE MATERNITY HOME,Martha A Dakye ,233246623334,Retailer,Private Health Facility,Urban,null,null,Tongor,2016-11-04 06:52:14
SS1323,HUHUNYA HEALTH CENTRE,Yvonne,233202126619,Retailer,Private Health Facility,Urban,null,null,Huhunya,2016-11-04 06:52:14
SS1324,IHDN MISSION HOSPITAL,Joanna Adzei,233244536696,Retailer,\N,\N,5.9973172,0.5921505,Weta-Adzadopko,2016-11-04 06:52:14
SS1325,IMMANUEL MAT,null,null,Retailer,Non-Traditional Outlet,Urban,null,null,null,2016-11-04 06:52:14
SS1326,INKOOM HOSPITAL,Lucy,233540667474,Retailer,Private Health Facility,Urban,null,null,Spintex,2016-11-04 06:52:14
SS1327,IRAN CLINIC,Sheik,233302222402,Retailer,Private Health Facility,Urban,null,null,Adabraka,2016-11-04 06:52:14
SS1328,J K NYARKO CHEMICALS,Mr. Nyarko,233541023948,Retailer,Chemical Shop,Urban,null,null,Ajumako,2016-11-04 06:52:14
SS1329,J.LARYEA LCS,Joseph  ,0244 683640,Retailer,Chemical Shop,Urban,null,null,Teshie,2016-11-04 06:52:14
SS1330,JAMES TOWN MATERNITY,Joyce,233243379831,Retailer,\N,\N,5.5405922,-0.2158349,James Town,2016-11-04 06:52:14
SS1331,JAMRA CHPS,Loiusa,233203336968,Retailer,Pharmacy,Urban,null,null,Jamra,2016-11-04 06:52:14
SS1333,JEB PHARMACY,Josephine,233244046018,Retailer,\N,\N,5.9940087,0.5951094,Sogakope,2016-11-04 06:52:14
SS1335,JEREME PHARMACY,Godwin,233244670498,Retailer,Pharmacy,Urban,null,null,Pokuase,2016-11-04 06:52:14
SS1336,JERICHO PHARMACY,Nyarko,0202 407817,Retailer,Pharmacy,Urban,null,null,Lapaz,2016-11-04 06:52:14
SS1340,JILIS PHARMACY,Adam,233243565292,Retailer,\N,\N,5.5992492,-0.275063,Santa Maria,2016-11-04 06:52:14
SS1343,JOMAT PHARMACY LIMITED,Portia,233245730937,Retailer,Pharmacy,Urban,null,null,Awoshie,2016-11-04 06:52:14
SS1349,JUICY PHARMACY,Zipporah,233249690157,Retailer,Pharmacy,Urban,null,null,Adenta,2016-11-04 06:52:15
SS1352,JURAMAY PHARMACY,Mavis,0208 123623,Retailer,Pharmacy,Urban,null,null,Lashibi Vivian Farm,2016-11-04 06:52:15
SS1353,K ADIKA CHEMICALS,Kwame,233263120706,Retailer,Chemical Shop,Urban,null,null,Cape Coast,2016-11-04 06:52:15
SS1354,K. E. A. DISTRICT HEALTH DIRECTORATE,Juliana,233242388075,Retailer,Pharmacy,Urban,null,null,Elmina,2016-11-04 06:52:15
SS1355,KAFUI’S MAT HOME,Frances ,233242954716,Retailer,Private Health Facility,Urban,6.070656,0.8633153,Abor,2016-11-04 06:52:15
SS1356,KANESHIE POLYCLINIC,Georgina T. Gariba,233207732799,Retailer,Pharmacy,Urban,5.5752744,-0.2307860,Kaneshie,2016-11-04 06:52:15
SS1357,KANESHIE POLYCLINIC,Farida Zakari,233244957828,Retailer,Public Health Facility,Urban,5.5752744,-0.2307860,Kaneshie,2016-11-04 06:52:15
SS1358,KARITA PHARMACY,Felicia,233508543675,Retailer,Pharmacy,Urban,null,null,Ofankor,2016-11-04 06:52:15
SS1360,KASOA POLYCLINIC,Grace Adokoh,233207272227,Retailer,Public Health Facility,Urban,null,null,Kasoa,2016-11-04 06:52:15
SS1361,KASSEH HEALTH CENTRE,Lucy,233208906714,Retailer,\N,\N,5.8943293,0.5395198,Kasseh,2016-11-04 06:52:15
SS1362,KATAPOR CHEMICALS SHOP,Esther,233208189496,Retailer,Chemical Shop,Urban,null,null,Katapor,2016-11-04 06:52:15
SS1363,KATE BRIGHT BOTSOE CHEMICALS,Kate,233242964719,Retailer,Chemical Shop,Urban,null,null,Juapong,2016-11-04 06:52:15
SS1364,KATE OSEI CHEMICALS,Kate,,Retailer,\N,\N,5.6495122,-0.2694868,Ofankor,2016-11-04 06:52:15
SS1365,KETU SOUTH DISTRICT HOSPITAL,Nutasey,233205597954,Retailer,\N,\N,6.1171185,1.1810529,Aflao,2016-11-04 06:52:15
SS1366,KIBI GOVERNMENT HOSPITAL (RCH),Princilla,233544077071,Retailer,Public Health Facility,Urban,null,null,Kibi,2016-11-04 06:52:15
SS1367,KISSI HOSPITAL,Monica,233248207003,Retailer,Private Health Facility,Urban,null,null,Cape Coast,2016-11-04 06:52:15
SS1368,KLAGON MEDICAL CENTER,null,null,Retailer,Private Health Facility,Urban,null,null,null,2016-11-04 06:52:15
SS1370,KLO AGOGO HEALTH CENTRE,Matilda,233542940586,Retailer,Private Health Facility,Urban,null,null,Klo Agogo,2016-11-04 06:52:15
SS1373,KOFI KROM PHARMACY,Esther,0303 402851,Retailer,Pharmacy,Urban,null,null,Sakumono Estate,2016-11-04 06:52:15
SS1374,KOFORIDUAL REGIONAL HOSPITAL,Irene Yeboah,233244684306,Retailer,Public Health Facility,Urban,null,null,Koforidua,2016-11-04 06:52:15
SS1375,KOFSAM PHARMACY,Kofisam,233209980300,Retailer,Pharmacy,Urban,null,null,Isreal,2016-11-04 06:52:15
SS1376,KOM HEALTH CENTRE,Joycelyn,233244955397,Retailer,Private Health Facility,Urban,null,null,Aburi,2016-11-04 06:52:15
SS1377,KOMENDA HEALTH CENTER,Betty,233243115584,Retailer,Private Health Facility,Urban,null,null,Cape Coast,2016-11-04 06:52:15
SS1378,KORLE BU TEACHING HOSPITAL,Maa Grace,233244074602,Retailer,\N,\N,5.5355995,-0.2295452,Korlebu,2016-11-04 06:52:15
SS1379,KPASA MATERNITY,Elizabeth Fosu,233242004217,Retailer,Private Health Facility,Urban,null,null,Kpasa,2016-11-04 06:52:15
SS1380,KPETOE HEALTH CENTRE,Anthony Bruce,233243717357,Retailer,\N,\N,6.5910397,0.551314,Agotime Kpetoe,2016-11-04 06:52:15
SS1385,KWABENA WIAFI CHEMICALS SHOP,Mr Waife,0244 377172,Retailer,Chemical Shop,Urban,null,null,Ofankor,2016-11-04 06:52:15
SS1387,KWAKU PRAH CHEMICALS SHOP,Mr Prah,233244445428,Retailer,Chemical Shop,Urban,null,null,Kasoa,2016-11-04 06:52:15
SS1394,LA GENERAL HOSPITAL,Mensah Eunice,233244986704,Distributor,\N,\N,5.5553797,-0.1665058,La,2016-11-04 06:52:15
SS1411,LIVING CROWN PHARMACY,Agnes,233273641100,Retailer,\N,\N,6.6187121,0.4697365,Ho,2016-11-04 06:52:15
SS1413,LIZZIE CLINIC& MATERNITY,Lizzie,233241100267,Retailer,\N,\N,5.6491834,-0.2697803,Ofankor ,2016-11-04 06:52:15
SS1415,LOGBA VUINTA HEALTH CENTER,Emelia,233545803607,Retailer,\N,\N,6.601329,0.4512686,Logbavuinta,2016-11-04 06:52:15
SS1420,MADINA POLYCLINIC,Mamuna,,Retailer,\N,\N,5.6790233,-0.16735,Madina,2016-11-04 06:52:15
SS1423,MAMPROBI POLYCLINIC,Felicity,233208133225,Retailer,\N,\N,5.5365799,-0.2433773,Mamprobi,2016-11-04 06:52:15
SS1428,MARIAM OHENE CHEMICALS,Mariam,233276854690,Retailer,\N,\N,5.6192817,-0.2768241,Sowutuom,2016-11-04 06:52:15
SS1433,MATTY'S MATERNITY,Matilda,233543503087,Retailer,\N,\N,6.9986347,0.2901015,Kpando,2016-11-04 06:52:15
SS1434,MAWUENA PHARMACY,Mawuena,233243482505,Retailer,\N,\N,5.5973997,-0.2710178,Kwashieman,2016-11-04 06:52:15
SS1438,MAYFAIR CLINIC,Dr.Damale,233208133393,Retailer,\N,\N,5.546503,-0.2419563,Mamprobi Near Radio Gold,2016-11-04 06:52:15
SS1441,MEDIFEM HOSPITAL,Theresah,233243689035,Retailer,\N,\N,5.6584942,-0.206077,Haatso,2016-11-04 06:52:15
SS1453,MIDWATCH PHARMACY,Prince,233242857131,Retailer,\N,\N,5.5947607,-0.2668591,A-Lang,2016-11-04 06:52:15
SS1454,MIDWAY CLINIC,Nana,233342291301,Retailer,\N,\N,5.6174487,-0.226332,Achimota,2016-11-04 06:52:15
SS1456,MIGHTY CLINIC,TAGBORI INNOCENT,233503136808,Retailer,\N,\N,5.6814806,-0.1664514,Madina,2016-11-04 06:52:15
SS1463,MOREE HEALTH CENTRE,Ruth ,233207637834,Retailer,\N,\N,5.1806225,-1.117371,Moree,2016-11-04 06:52:15
SS1470,NADOM PHARMACY,Ellen,233543491421,Retailer,\N,\N,5.5910444,-0.2674326,Kwashieman,2016-11-04 06:52:15
SS1471,NAGEL MEMORIAL SDA HOSPITAL,Hannah,233503307307,Retailer,\N,\N,4.9017306,-1.7663517,Market Circle,2016-11-04 06:52:15
SS1482,NEW GENERATION MEDICAL CENTRE,Administrator,233302306570,Retailer,Private Health Facility,Urban,5.565963,-0.265784,South Odorkor,2016-11-04 06:52:15
SS1491,NLESHIE AMANFROM POLYCLINIC,Sika,,Retailer,\N,\N,5.5359436,-0.4113386,Amanfrom,2016-11-04 06:52:15
SS1492,NORKPLEM CHEMICALS,Stephen,233243245888,Retailer,\N,\N,6.4987244,0.7223831,Dzodze,2016-11-04 06:52:15
SS1500,NYA AKOMA MATERNITY HOME ,Elsie Abankwa,233244219116,Retailer,\N,\N,6.562636,-0.7825935,Nkawkaw,2016-11-04 06:52:15
SS1510,OBLOGO HEALTH CENTRE,Peace Papasu,233244826552,Retailer,\N,\N,5.5550911,-0.3075997,Oblogo,2016-11-04 06:52:15
SS1532,OYOKO HEALTH CENTRE,Cynthia,233244525103,Retailer,\N,\N,6.1454617,-0.2883793,Oyoko,2016-11-04 06:52:15
SS1538,PAUL AKABUTO CHEMICALS,Paul,233243681704,Retailer,\N,\N,6.4987244,0.7223831,Dzodze,2016-11-04 06:52:15
SS1539,PEACE & LOVE HOSPITAL,Admin,233243586798,Retailer,Private Health Facility,Urban,6.6990856,-1.5405411,Anwomaso,2016-11-04 06:52:15
SS1540,PECAM PHARMACY,Peter,233244679029,Retailer,\N,\N,5.6192817,-0.2768241,Sowotuom,2016-11-04 06:52:15
SS1541,PENTECOST CLINIC,Nelson,,Retailer,\N,\N,5.3079631,-1.9942917,Tarkwa,2016-11-04 06:52:15
SS1542,PENTECOST HOSPITAL,marian,,Retailer,\N,\N,5.6643209,-0.1572376,Madina,2016-11-04 06:52:15
SS1545,PILMAR PHARMACY,Robert,233242910553,Retailer,\N,\N,5.7123566,-0.1587155,Rowi Junction,2016-11-04 06:52:15
SS1548,POLICE HOSPITAL,Dr Oto Nyarko,233302760272,Retailer,\N,\N,5.5684241,-0.182205,Osu,2016-11-04 06:52:15
SS1566,REHOBOTH MATERNITY,Mrs Hansen,233208192124,Retailer,\N,\N,5.5948104,-0.2510735,Darkuman,2016-11-04 06:52:15
SS1593,SALTPOND MUNICIPAL HOSPITAL,Dorcas,233249124793,Retailer,\N,\N,5.1985108,-1.0812158,Saltpond,2016-11-04 06:52:15
SS1594,SALTPOUND HOSPITAL,Philomina,233243269077,Retailer,Public Health Facility,Urban,5.203441,-1.057865,Saltpond,2016-11-04 06:52:15
SS1601,SOPOMU DUNKWA HEALTH CENTER,Miriam,233240529708,Retailer,\N,\N,5.1122554,-1.6306885,Kadjima,2016-11-04 06:52:15
SS1614,SOGAKOPE DISTRICT HOSPITAL,Beatrice,233242615019,Retailer,\N,\N,5.9973172,0.5921505,Sogakope,2016-11-04 06:52:15
SS1619,ST ANN MATERNITY & CLINIC,Aunty Anna,233243234732,Retailer,\N,\N,5.5093152,-0.3388057,Bortianor,2016-11-04 06:52:15
SS1622,ST JOHN THE APOSTLE CLINIC,JOSEPHINE,233243637181,Retailer,\N,\N,6.7290886,-1.6163397,TAFO,2016-11-04 06:52:15
SS1623,ST MOSES CLINIC,Odor,233249434595,Retailer,\N,\N,5.6887505,-0.2855938,Pokuase,2016-11-04 06:52:15
SS1634,STRATFORD HEALTH CARE,Filicia Mensah,233276130965,Retailer,\N,\N,5.0729304,-1.5049793,Kojokrom,2016-11-04 06:52:15
SS1641,TAFO GOVERNMENT HOSPITAL,Genevive,233243133438,Retailer,Public Health Facility,Urban,6.7256766,-1.6128955,Tafo,2016-11-04 06:52:15
SS1644,TAKORADI HOSPITAL,Prinscilla,233249109089,Retailer,\N,\N,4.8849604,-1.7537295,Takoradi,2016-11-04 06:52:15
SS1647,TARKWA MUNICIPAL HOSPITAL,Alex ie Abiassi,233208139164,Retailer,\N,\N,5.3023544,-1.9828006,Tarkwa,2016-11-04 06:52:15
SS1650,TETTEH QUASHIE MEMORIAL HOSPITAL,Vivian,233203549496,Retailer,\N,\N,5.6413071,-0.2460168,Akuapem,2016-11-04 06:52:15
SS1654,THE ROCK HOSPITAL,Lydia,233244202680,Retailer,\N,\N,5.5861221,-0.2624443,Odorkor,2016-11-04 06:52:15
SS1659,TRAUMA & SPECIALIST HOSPITAL,Gloria,,Retailer,\N,\N,5.3720756,-0.6421528,Winneba,2016-11-04 06:52:15
SS1661,TSIBU HEALTH CENTRE,Halima,233207426600,Retailer,\N,\N,6.601329,0.4512686,Tsibu,2016-11-04 06:52:15
SS1662,TSITSO HEALTH CENTRE,Diana,233267809863,Retailer,\N,\N,6.601329,0.4512686,Tsitso,2016-11-04 06:52:15
SS1671,USSHER POLYCLINIC,Adiministrator,,Retailer,\N,\N,5.541839,-0.2155269,Jamestown,2016-11-04 06:52:15
SS1673,VANE HEALTH CENTER,Grace,233248418035,Retailer,\N,\N,6.8241652,0.4224433,Vane,2016-11-04 06:52:15
SS1674,VERDI PHARMACY,Veronica,233208167490,Distributor,\N,\N,6.1200257,1.1806051,Aflao,2016-11-04 06:52:15
SS1681,VIVA ATLANTIS PHARMACY,Eddie,233244851141,Retailer,\N,\N,5.6314325,-0.2850435,Sowutom,2016-11-04 06:52:15
SS1686,WEST POINT CHEMIST,Mr Partey,233208639618,Retailer,\N,\N,5.5365274,-0.2239658,Korlebu,2016-11-04 06:52:15
NR1003,A A SADIQ CHEMICALS,Mr. Sadique,233208395047,Wholesaler,Chemical Shop,Urban,5.6009212,-0.2310611,Gambaga,2016-11-04 06:56:08
NR1009,A. RAZAK SEIDU CHEMICALS,Alhaji Mohammed,233072024372,Retailer,\N,\N,10.0070133,-2.4812811,Adj. Central Mosque,2016-11-04 06:56:08
NR1012,A. RAZMARK PHARMACY,Mr. Razak,,Distributor,\N,\N,9.4712897,-0.8459215,WA,2016-11-04 06:56:08
NR1017,A.A. RAUF CHEMICALS,Mr. Majeed,233261341717,Retailer,Chemical Shop,Urban,9.391316,-0.854578,Lamashegu,2016-11-04 06:56:08
NR1020,A.ABUKARI CHEMICALS,Alhaji Tanko,233201177590,Wholesaler,Chemical Shop,Urban,null,null,Abaubu,2016-11-04 06:56:08
NR1023,A.SULE CHEMICALS,Mr. Sule,233243822158,Retailer,Chemical Shop,Urban,5.6009212,-0.2310611,TAMALE,2016-11-04 06:56:08
NR1027,ABDALLAH S. YAKUBU   CHEMICALS,ABDALLAH S YAKUBU,233242075790,Retailer,\N,\N,9.4392762,-0.8680399,TAMALE,2016-11-04 06:56:08
NR1028,ABDUL- AZIZ A. FATAWU CHEMICALS,Mr. Fatawu,233246561382,Retailer,Chemical Shop,Urban,9.4516427,-0.8538808,Gurugu,2016-11-04 06:56:08
NR1029,ABDUL AZIZ LANJIMBU CHEMICALS,MR AZIZ,233206685885,Retailer,Chemical Shop,Urban,10.9986358,-2.749055,HAMILE,2016-11-04 06:56:08
NR1033,ABDUL RAZAK SEIDU CHEMICALS,A SEIDU,233546084834,Retailer,\N,\N,9.4199194,-0.8414556,TAMALE,2016-11-04 06:56:08
NR1034,ABDULAI ALHASSAN CHEMIST,Mr Abdalla,233243731551,Retailer,Chemical Shop,Urban,9.4516427,-0.8538808,jesonaayili,2016-11-04 06:56:08
NR1035,ABDULAI HARDI CHEMICALS,Afa Hadi,233207344388,Retailer,Chemical Shop,Urban,9.4192253,-0.8414556,TAMALE,2016-11-04 06:56:08
NR1041,ABDULAI SUALESU CHEMICALS,HAJJ SALIS,233277766274,Retailer,\N,\N,9.4265032,-0.8459215,TAMALE,2016-11-04 06:56:08
NR1043,ABDULAI Y.B CHEMICALS,Mr. Albdulai,233246275475,Retailer,Chemical Shop,Urban,10.892497,-1.088341,Navorongo,2016-11-04 06:56:08
NR1050,ABOTEREYE ENT.,hajj,233549653260,Retailer,Non-Traditional Outlet,Urban,10.9704297,-1.1032515,paga,2016-11-04 06:56:08
NR1052,ABU ALHASSAN CHEMICALS,MR ALHASSAN,233541106338,Retailer,\N,\N,10.063747,-2.5073372,NANDOM,2016-11-04 06:56:08
NR1061,ABUDU ALHASSAN CHEMICALS,MR ALHASSAN,233200333446,Retailer,\N,\N,10.048747,-2.5060241,WA,2016-11-04 06:56:08
NR1072,ADAM ASMIU CHEMICALS,Mr. Asmiu,233209257062,Retailer,\N,\N,10.0630643,-2.5072616,WA,2016-11-04 06:56:08
NR1077,ADAM ZAKARIA CHEMICALS,MR ADAM,233266537089,Retailer,Chemical Shop,Urban,9.4025484,-0.8497923,Tamale central,2016-11-04 06:56:08
NR1078,ADAMS CHEMICALS,Mr. Mohammed,233246209813,Retailer,Chemical Shop,Periurban,9.4431061,-0.8437997,Nyanshegu Tamale,2016-11-04 06:56:08
NR1081,KAHMED IDDRISU CHEMICALS,Mr. Razak,233542434827,Retailer,\N,\N,9.4041782,-0.8926936,Shishegu,2016-11-04 06:56:08
NR1090,AKIA JONG CHEMICALS,Mr. Hamza,233242863748,Retailer,Chemical Shop,Urban,10.9654741,-1.1021827,PAGA,2016-11-04 06:56:08
NR1097,ALHAJI HAYES CHEMICALS,ALHAJI HAYES,233242214670,Retailer,\N,\N,9.4403207,-0.0044761,YENDI,2016-11-04 06:56:08
NR1106,ALHAJI SULEMANA CHEMICALS,Mr. Alhassan,233244715280,Retailer,\N,\N,9.4039388,-0.8422528,TAMALE,2016-11-04 06:56:09
NR1108,ABDULAI SAYUTI CHEMICALS,ALHAJI SAYUTI,233261381577,Retailer,Chemical Shop,Urban,9.3973144,-0.8620026,TAMALE,2016-11-04 06:56:09
NR1109,ALHAJI TANKO CHEMICALS   VICTORY,ALHAJI TANKO,233201177590,Retailer,Chemical Shop,Urban,9.4431061,-0.8437997,TAMALE central,2016-11-04 06:56:09
NR1110,ALHAJI THOUSAND CHEMICALS,ALHAJI THOUSAND,233207452834,Retailer,\N,\N,9.9824552,-2.4650363,WA,2016-11-04 06:56:09
NR1117,ALHASSAN A. LABARAM,hajj labara,233245236985,Wholesaler,Chemical Shop,Urban,9.4431061,-0.8437997,Tamale,2016-11-04 06:56:09
NR1118,ABDULLAH ALHASSAN CHEMICALS,ABDALLAH,233504335517,Retailer,\N,\N,9.4514549,-0.863492,TAMALE,2016-11-04 06:56:09
NR1128,ALHASSAN YAHAYA CHEMICALS,Alhasssan,233207389427,Retailer,\N,\N,10.3486311,-0.7983108,Walewale,2016-11-04 06:56:09
NR1130,ALIDU SALIFU CHEMICALS,MR ALIDU,,Retailer,Pharmacy,Urban,0.0,0.0,TAMALE,2016-11-04 06:56:09
NR1135,AMBASSADOR CHEMICALS,ALHAJI HASSAN,,Retailer,\N,\N,11.0624167,-0.2424975,BAWKU,2016-11-04 06:56:09
NR1144,ARK CHEMICALS,APPIAH,233204038364,Retailer,\N,\N,9.406601,-0.8419394,TAMALE,2016-11-04 06:56:09
NR1145,ASAS CHEMICALS,ASAS,233209381200,Retailer,Chemical Shop,Urban,10.9616218,-1.0931956,PAGA,2016-11-04 06:56:09
NR1146,ASIGRI MOHAMMED CHEMICALS,ASIGRI MOHAMMED,,Retailer,Pharmacy,Urban,10.8534343,-0.1745419,GARU,2016-11-04 06:56:09
NR1149,ATIBILA PHARMACY,MR IBRAHIM,233243778377,Retailer,Pharmacy,Urban,9.4245743,-0.8503169,TAMALE,2016-11-04 06:56:09
